Date,Open,High,Low,Close,Adj Close,Volume
2014-09-17,0.214020,0.220545,0.214020,0.217935,-0.361049,12164196
2014-09-18,0.220545,0.221850,0.217935,0.219240,-0.363211,2709084
2014-09-19,34.490002,34.490002,34.490002,34.490002,-57.138905,800
2014-09-22,0.214020,0.214020,0.212715,0.212715,-0.352401,517258
2014-09-23,0.212715,0.215325,0.212715,0.214020,-0.354563,1834435
2014-09-24,0.212715,0.212715,0.208800,0.210105,-0.348077,1724350
2014-09-25,0.210105,0.210105,0.207495,0.208800,-0.345915,1188747
2014-09-26,33.930000,34.070000,33.480000,33.919998,-56.194592,27100
2014-09-29,0.208800,0.211410,0.208800,0.210105,-0.348077,5977297
2014-09-30,0.208800,0.212715,0.208800,0.210105,-0.348077,5121685
2014-10-01,0.211410,0.212715,0.208800,0.210105,-0.348077,2747529
2014-10-02,0.210105,0.211410,0.207495,0.210105,-0.348077,3366949
2014-10-03,32.869999,33.529999,32.869999,33.529999,-55.548489,500
2014-10-06,0.210105,0.210105,0.210105,0.210105,-0.348077,0
2014-10-07,0.210105,0.210105,0.210105,0.210105,-0.348077,0
2014-10-08,0.210105,0.210105,0.210105,0.210105,-0.348077,0
2014-10-09,0.210105,0.210105,0.210105,0.210105,-0.348077,0
2014-10-10,32.009998,32.200001,31.610001,31.670000,-52.467064,6700
2014-10-13,0.176175,0.187267,0.176175,0.180090,-0.298352,6951369
2014-10-14,0.187267,0.190530,0.180742,0.185310,-0.306999,3102600
2014-10-15,0.182700,0.185962,0.174217,0.179437,-0.297270,4093072
2014-10-16,0.175522,0.175522,0.161820,0.162472,-0.269164,7517919
2014-10-17,31.360001,31.750000,31.360001,31.750000,-52.599602,500
2014-10-20,0.172260,0.172260,0.161167,0.166387,-0.275650,4847208
2014-10-21,0.164430,0.167692,0.160515,0.165735,-0.274570,3360488
2014-10-22,0.172260,0.182047,0.172260,0.178132,-0.295108,10474710
2014-10-23,0.180090,0.180090,0.172912,0.176827,-0.292946,5196071
2014-10-24,32.919998,32.919998,32.919998,32.919998,-54.537910,0
2014-10-27,0.182047,0.191182,0.182047,0.187267,-0.310242,11434166
2014-10-28,0.188572,0.191182,0.186615,0.187920,-0.311323,5562624
2014-10-29,0.194445,0.200970,0.193792,0.197055,-0.326457,18784781
2014-10-30,0.198360,0.200970,0.195750,0.198360,-0.328619,5811217
2014-10-31,33.970001,34.419998,33.970001,34.419998,-57.022930,3000
2014-11-03,0.206190,0.206190,0.206190,0.206190,-0.341591,0
2014-11-04,0.200970,0.202275,0.191182,0.198360,-0.328619,6319691
2014-11-05,0.189225,0.191182,0.182700,0.184005,-0.304837,3464954
2014-11-06,0.189225,0.192487,0.185310,0.189225,-0.313485,5631886
2014-11-07,33.169998,33.700001,33.169998,33.419998,-55.366253,2400
2014-11-10,0.186615,0.187920,0.184657,0.186615,-0.309161,1736156
2014-11-11,0.187267,0.189877,0.185310,0.187267,-0.310242,2530018
2014-11-12,0.186615,0.190530,0.185962,0.188572,-0.312404,3987029
2014-11-13,0.187267,0.189225,0.187267,0.187920,-0.311323,2537043
2014-11-14,33.799999,33.799999,33.799999,33.799999,-55.995792,0
2014-11-17,0.187267,0.187267,0.187267,0.187267,-0.310242,0
2014-11-18,0.187267,0.187267,0.187267,0.187267,-0.310242,0
2014-11-19,0.187267,0.187267,0.187267,0.187267,-0.310242,0
2014-11-20,0.182047,0.182700,0.179437,0.180742,-0.299432,4622499
2014-11-21,33.419998,33.419998,33.419998,33.419998,-55.366253,0
2014-11-24,0.182047,0.182047,0.174870,0.178132,-0.295108,2998215
2014-11-25,0.173565,0.174870,0.167692,0.170302,-0.282136,3774687
2014-11-26,0.173565,0.174870,0.167692,0.170302,-0.282136,3774687
2014-11-28,33.770000,33.770000,33.770000,33.770000,-55.946098,0
2014-12-01,0.144202,0.155947,0.144202,0.150727,-0.249706,8098095
2014-12-02,0.155295,0.159862,0.153337,0.157252,-0.260516,8088833
2014-12-03,0.159210,0.161167,0.156600,0.159862,-0.264840,3705498
2014-12-04,0.161167,0.164430,0.160515,0.163125,-0.270246,4174329
2014-12-05,34.200001,34.200001,34.200001,34.200001,-56.658466,100
2014-12-08,0.154642,0.154642,0.147465,0.150075,-0.248626,3521306
2014-12-09,0.145507,0.147465,0.135067,0.137025,-0.227007,6935398
2014-12-10,0.135067,0.140287,0.131805,0.136372,-0.225925,4886062
2014-12-11,0.135067,0.135067,0.123322,0.123975,-0.205387,3900689
2014-12-12,33.540001,33.540001,33.540001,33.540001,-55.565060,0
2014-12-15,0.114187,0.117450,0.104400,0.111577,-0.184847,3940842
2014-12-16,0.101790,0.101790,0.100485,0.100485,-0.166472,2545371
2014-12-17,0.095265,0.099832,0.091350,0.097222,0.068430,2228658
2014-12-18,0.105705,0.106357,0.103747,0.105052,0.073941,2476405
2014-12-19,33.240002,33.240002,32.939999,32.939999,23.184877,300
2014-12-22,0.116797,0.125932,0.116797,0.123975,0.087260,4386457
2014-12-23,0.123975,0.123975,0.118102,0.119407,0.084045,4583308
2014-12-24,0.120712,0.127237,0.120712,0.125932,0.088637,5462276
2014-12-26,33.270000,33.270000,33.270000,33.270000,23.417150,200
2014-12-29,0.142897,0.144855,0.138330,0.140287,0.098741,5362971
2014-12-30,0.131805,0.137025,0.126585,0.127237,0.089556,3640986
2014-12-31,0.127237,0.127237,0.127237,0.127237,0.089556,0
2015-01-02,32.939999,32.980000,32.810001,32.810001,23.093380,1200
2015-01-05,0.122670,0.122670,0.118755,0.120712,0.084963,397604
2015-01-06,0.114840,0.117450,0.108967,0.115492,0.081289,2194632
2015-01-07,0.110925,0.120060,0.110925,0.118102,0.083126,2867909
2015-01-08,0.122017,0.128542,0.122017,0.125932,0.088637,7089204
2015-01-09,33.240002,33.240002,33.240002,33.240002,23.396036,0
2015-01-12,0.140287,0.140287,0.133762,0.137025,0.096445,9269078
2015-01-13,0.131152,0.132457,0.128542,0.131152,0.092312,3344467
2015-01-14,0.135067,0.138982,0.135067,0.137025,0.096445,6399668
2015-01-15,0.140287,0.144855,0.140287,0.142245,0.100119,8648805
2015-01-16,33.639999,33.639999,33.430000,33.590000,23.642384,1800
2015-01-20,0.153337,0.153337,0.148117,0.150075,0.105631,7038629
2015-01-21,0.150075,0.150075,0.147465,0.148770,0.104712,2618877
2015-01-22,0.148770,0.152032,0.147465,0.150727,0.106089,3193987
2015-01-23,34.480000,34.480000,34.480000,34.480000,24.268810,0
2015-01-26,0.151380,0.151380,0.146812,0.149422,0.105171,3714736
2015-01-27,0.149422,0.149422,0.147465,0.148117,0.104252,2275743
2015-01-28,0.148770,0.150727,0.148117,0.149422,0.105171,3952726
2015-01-29,0.149422,0.150727,0.148117,0.149422,0.105171,3420292
2015-01-30,34.540001,34.540001,34.540001,34.540001,24.311043,0
2015-02-02,0.157252,0.157905,0.155295,0.156600,0.110223,6900552
2015-02-03,0.158557,0.162472,0.155947,0.159210,0.112060,16381981
2015-02-04,0.163777,0.167040,0.161167,0.164430,0.115734,21363029
2015-02-05,0.160515,0.161820,0.158557,0.160515,0.112979,10719140
2015-02-06,34.570000,34.570000,34.570000,34.570000,24.332157,200
2015-02-09,0.172912,0.172912,0.167040,0.169650,0.119408,17452724
2015-02-10,0.168345,0.168997,0.165735,0.167692,0.118030,8229214
2015-02-11,0.168997,0.171607,0.168345,0.170302,0.119867,11486216
2015-02-12,0.172912,0.174217,0.172260,0.173565,0.122164,16857394
2015-02-13,34.500000,34.500000,34.500000,34.500000,24.282888,300
2015-02-17,0.178785,0.178785,0.175522,0.176827,0.124460,3928568
2015-02-18,0.179437,0.179437,0.176827,0.178785,0.125838,4746211
2015-02-19,0.176175,0.176827,0.172912,0.174870,0.123083,2869166
2015-02-20,35.070000,35.070000,35.049999,35.049999,24.670006,700
2015-02-23,0.174870,0.175522,0.172260,0.173565,0.122164,5450160
2015-02-24,0.172260,0.172260,0.169650,0.170955,0.120327,5072307
2015-02-25,0.172912,0.173565,0.169650,0.171607,0.120786,4565262
2015-02-26,0.172260,0.176827,0.172260,0.174870,0.123083,7400353
2015-02-27,35.669998,35.669998,35.669998,35.669998,25.106394,200
2015-03-02,0.182047,0.185962,0.182047,0.184657,0.129971,15426375
2015-03-03,0.185962,0.187267,0.184657,0.185310,0.130431,9518198
2015-03-04,0.184657,0.184657,0.178785,0.182047,0.128134,5874788
2015-03-05,0.179437,0.184657,0.179437,0.183352,0.129053,7989222
2015-03-06,35.389999,35.389999,35.330002,35.330002,24.867086,700
2015-03-09,0.182700,0.184657,0.182047,0.183352,0.129053,4245478
2015-03-10,0.182700,0.182700,0.172912,0.178132,0.125379,9340109
2015-03-11,0.175522,0.176175,0.161820,0.165735,0.116653,8751654
2015-03-12,0.164430,0.171607,0.164430,0.169650,0.119408,7691884
2015-03-13,35.509998,35.509998,35.099998,35.119999,24.719275,900
2015-03-16,0.157905,0.157905,0.153990,0.156600,0.110223,3488491
2015-03-17,0.161167,0.167692,0.157905,0.161820,0.113897,8319370
2015-03-18,0.167692,0.171607,0.166387,0.169650,0.119408,11620642
2015-03-19,0.172912,0.178132,0.172260,0.174870,0.123083,11994647
2015-03-20,36.470001,36.470001,36.470001,36.470001,25.669477,0
2015-03-23,0.178785,0.178785,0.172260,0.176175,0.124001,11759350
2015-03-24,0.175522,0.179437,0.174217,0.176827,0.124460,12982768
2015-03-25,0.175522,0.175522,0.174217,0.174870,0.123083,646862
2015-03-26,0.163125,0.174217,0.163125,0.169650,0.119408,14017254
2015-03-27,36.000000,36.000000,36.000000,36.000000,25.338665,100
2015-03-30,0.169650,0.169650,0.164430,0.167040,0.117571,4661455
2015-03-31,0.166387,0.174217,0.165735,0.170955,0.120327,12295174
2015-04-01,0.174217,0.177480,0.174217,0.176175,0.124001,9165712
2015-04-02,0.176175,0.178785,0.176175,0.177480,0.124920,10264034
2015-04-06,0.179437,0.179437,0.176175,0.177480,0.124920,4174405
2015-04-07,0.179437,0.180742,0.176827,0.179437,0.126297,8115088
2015-04-08,0.178785,0.178785,0.176827,0.177480,0.124920,3535129
2015-04-09,0.175522,0.177480,0.174870,0.176175,0.124001,5604252
2015-04-10,37.029999,37.029999,37.029999,37.029999,26.063631,200
2015-04-13,0.173565,0.175522,0.169650,0.174217,0.122623,1716714
2015-04-14,0.174217,0.174870,0.173565,0.174217,0.122623,2014802
2015-04-15,0.174217,0.174217,0.169650,0.172912,0.121704,1066075
2015-04-16,0.169650,0.172912,0.168345,0.170302,0.119867,1639612
2015-04-17,36.560001,36.560001,36.080002,36.310001,25.556860,800
2015-04-20,0.174870,0.174870,0.172912,0.174217,0.122623,1953976
2015-04-21,0.174217,0.174217,0.170955,0.172912,0.121704,1825624
2015-04-22,0.172912,0.174217,0.172260,0.173565,0.122164,3940896
2015-04-23,0.172912,0.174870,0.172912,0.173565,0.122164,2433722
2015-04-24,37.709999,37.709999,37.160000,37.509998,26.401480,1100
2015-04-27,0.169650,0.172260,0.169650,0.170955,0.120327,693705
2015-04-28,0.170302,0.170302,0.167692,0.169650,0.119408,3244891
2015-04-29,0.168345,0.169650,0.166387,0.168345,0.118490,2560287
2015-04-30,0.168345,0.168345,0.168345,0.168345,0.118490,0
2015-05-01,36.320000,36.830002,36.320000,36.799999,25.901747,900
2015-05-04,0.164430,0.165735,0.163125,0.163777,0.115275,877881
2015-05-05,0.164430,0.165735,0.158557,0.161820,0.113897,3539072
2015-05-06,0.162472,0.162472,0.157905,0.159862,0.112519,584669
2015-05-07,0.159862,0.159862,0.156600,0.157252,0.110682,722927
2015-05-08,36.450001,36.450001,36.450001,36.450001,25.655399,300
2015-05-11,0.152685,0.153990,0.152685,0.153337,0.107927,73448
2015-05-12,0.153337,0.159862,0.153337,0.156600,0.110223,796468
2015-05-13,0.159862,0.164430,0.159862,0.162472,0.114356,1618134
2015-05-14,0.163125,0.163125,0.161167,0.162472,0.114356,267952
2015-05-15,36.349998,36.349998,36.349998,36.349998,25.585012,0
2015-05-18,0.163125,0.164430,0.161167,0.163125,0.114816,280439
2015-05-19,0.160515,0.161820,0.160515,0.161167,0.113438,297317
2015-05-20,0.159862,0.160515,0.157252,0.159210,0.112060,442018
2015-05-21,0.158557,0.158557,0.157252,0.157905,0.111142,83647
2015-05-22,36.200001,36.200001,36.200001,36.200001,25.479437,400
2015-05-26,0.156600,0.157252,0.155295,0.155947,0.109764,75249
2015-05-27,0.155947,0.157905,0.155947,0.157252,0.110682,576232
2015-05-28,0.159210,0.159210,0.154642,0.155947,0.109764,722001
2015-05-29,35.400002,35.400002,35.400002,35.400002,24.916355,0
2015-06-01,0.153337,0.156600,0.152685,0.153990,0.108386,1504888
2015-06-02,0.156600,0.159862,0.156600,0.157905,0.111142,605247
2015-06-03,0.161820,0.166387,0.159862,0.162472,0.114356,2917641
2015-06-04,0.165082,0.165082,0.163125,0.163777,0.115275,683880
2015-06-05,35.259998,35.320000,35.259998,35.320000,24.860046,2200
2015-06-08,0.163125,0.163125,0.161820,0.163125,0.114816,265440
2015-06-09,0.163125,0.163125,0.161820,0.162472,0.114356,462375
2015-06-10,0.160515,0.161167,0.160515,0.161167,0.113438,253831
2015-06-11,0.163125,0.163125,0.162472,0.163125,0.114816,181776
2015-06-12,34.639999,35.009998,34.639999,35.009998,24.641851,300
2015-06-15,0.166387,0.172260,0.166387,0.169650,0.119408,2295231
2015-06-16,0.170955,0.173565,0.170302,0.172912,0.121704,3881392
2015-06-17,0.173565,0.177480,0.173565,0.176175,0.124001,6762102
2015-06-18,0.183841,0.183841,0.168834,0.171085,0.120418,1129034
2015-06-19,35.259998,35.259998,35.259998,35.259998,24.817814,400
2015-06-22,0.170335,0.170335,0.167333,0.168834,0.118834,354489
2015-06-23,0.168834,0.168834,0.168834,0.168834,0.118834,0
2015-06-24,0.166583,0.166583,0.160580,0.162081,0.114081,2086356
2015-06-25,0.162081,0.162081,0.153076,0.155327,0.155327,4164805
2015-06-26,35.189999,35.290001,35.130001,35.139999,35.139999,5900
2015-06-29,0.150075,0.153076,0.150075,0.151575,0.151575,617700
2015-06-30,0.152326,0.153076,0.148574,0.150075,0.150075,1145873
2015-07-01,0.147073,0.153076,0.147073,0.150825,0.150825,156601
2015-07-02,0.150825,0.154577,0.147823,0.150825,0.150825,2882311
2015-07-06,0.153826,0.155327,0.152326,0.153826,0.153826,335193
2015-07-07,0.154577,0.155327,0.153826,0.154577,0.154577,316267
2015-07-08,0.152326,0.154577,0.152326,0.152326,0.152326,765297
2015-07-09,0.163581,0.166583,0.155327,0.163581,0.163581,9827058
2015-07-10,33.290001,33.290001,33.290001,33.290001,33.290001,100
2015-07-13,0.170335,0.170335,0.170335,0.170335,0.170335,0
2015-07-14,0.178589,0.180840,0.177088,0.178589,0.178589,7420247
2015-07-15,0.175587,0.177838,0.174837,0.175587,0.175587,2013319
2015-07-16,0.178589,0.178589,0.178589,0.178589,0.178589,0
2015-07-17,33.459999,33.459999,33.459999,33.459999,33.459999,0
2015-07-20,0.178589,0.178589,0.178589,0.178589,0.178589,0
2015-07-21,0.170335,0.170335,0.170335,0.170335,0.170335,0
2015-07-22,0.170335,0.170335,0.170335,0.170335,0.170335,0
2015-07-23,0.175587,0.175587,0.175587,0.175587,0.175587,0
2015-07-24,32.520000,32.790001,32.520000,32.790001,32.790001,500
2015-07-27,0.178589,0.178589,0.178589,0.178589,0.178589,0
2015-07-28,0.178589,0.178589,0.178589,0.178589,0.178589,0
2015-07-29,0.178589,0.178589,0.178589,0.178589,0.178589,0
2015-07-30,0.178589,0.178589,0.178589,0.178589,0.178589,0
2015-07-31,32.090000,32.520000,32.090000,32.520000,32.520000,300
2015-08-03,0.178589,0.178589,0.178589,0.178589,0.178589,0
2015-08-04,0.178589,0.178589,0.178589,0.178589,0.178589,0
2015-08-05,0.178589,0.178589,0.178589,0.178589,0.178589,0
2015-08-06,0.178589,0.178589,0.178589,0.178589,0.178589,0
2015-08-07,31.480000,31.629999,31.200001,31.370001,31.370001,1100
2015-08-10,0.178589,0.178589,0.178589,0.178589,0.178589,0
2015-08-11,0.178589,0.178589,0.178589,0.178589,0.178589,0
2015-08-12,0.178589,0.178589,0.178589,0.178589,0.178589,0
2015-08-13,0.178589,0.178589,0.178589,0.178589,0.178589,0
2015-08-14,31.150000,31.180000,31.150000,31.180000,31.180000,400
2015-08-17,0.156078,0.156078,0.151575,0.153076,0.153076,1151544
2015-08-18,0.153826,0.155327,0.150075,0.153826,0.153826,3398621
2015-08-19,0.153076,0.153076,0.149324,0.150075,0.150075,2333162
2015-08-20,0.148574,0.148574,0.138819,0.141820,0.141820,5877188
2015-08-21,30.320000,30.530001,30.170000,30.530001,30.530001,1400
2015-08-24,0.120060,0.123811,0.117808,0.120810,0.120810,6738283
2015-08-25,0.122311,0.132816,0.122311,0.126813,0.126813,4672768
2015-08-26,0.134317,0.134317,0.128314,0.131315,0.131315,3749037
2015-08-27,0.134317,0.136568,0.133566,0.135067,0.135067,5470285
2015-08-28,30.530001,30.530001,30.530001,30.530001,30.530001,0
2015-08-31,0.143321,0.143321,0.137318,0.139569,0.139569,7382454
2015-09-01,0.141820,0.143321,0.137318,0.140320,0.140320,3389243
2015-09-02,0.135067,0.136568,0.133566,0.135067,0.135067,1681601
2015-09-03,0.138069,0.138819,0.134317,0.135817,0.135817,1234923
2015-09-04,30.530001,30.530001,30.530001,30.530001,30.530001,0
2015-09-08,0.135067,0.135067,0.132816,0.133566,0.133566,993902
2015-09-09,0.138819,0.140320,0.136568,0.138069,0.138069,2434649
2015-09-10,0.136568,0.136568,0.133566,0.135067,0.135067,1285457
2015-09-11,30.530001,30.530001,30.530001,30.530001,30.530001,0
2015-09-14,0.133566,0.133566,0.129064,0.131315,0.131315,1509389
2015-09-15,0.130565,0.132066,0.129064,0.130565,0.130565,1220312
2015-09-16,0.131315,0.137318,0.131315,0.134317,0.134317,1762543
2015-09-17,0.135817,0.136568,0.130565,0.134317,0.134317,913150
2015-09-18,30.530001,30.530001,30.530001,30.530001,30.530001,0
2015-09-21,0.130565,0.130565,0.128314,0.129814,0.129814,1106890
2015-09-22,0.129814,0.131315,0.129814,0.130565,0.130565,4584196
2015-09-23,0.130565,0.130565,0.130565,0.130565,0.130565,0
2015-09-24,0.130565,0.130565,0.130565,0.130565,0.130565,0
2015-09-25,30.530001,30.530001,30.530001,30.530001,30.530001,0
2015-09-28,30.530001,30.530001,30.530001,30.530001,30.530001,0
2015-09-29,0.129064,0.129064,0.127563,0.128314,0.128314,1505305
2015-09-30,0.128314,0.130565,0.127563,0.129064,0.129064,5455495
2015-10-01,0.130565,0.130565,0.129064,0.129064,0.129064,486086
2015-10-02,30.530001,30.530001,30.530001,30.530001,30.530001,0
2015-10-05,0.134317,0.139569,0.134317,0.138069,0.138069,7746698
2015-10-06,0.139569,0.142571,0.138819,0.141070,0.141070,5678897
2015-10-07,0.142571,0.144822,0.141820,0.143321,0.143321,4436100
2015-10-08,0.143321,0.143321,0.140320,0.141820,0.141820,1811052
2015-10-09,30.530001,30.530001,30.530001,30.530001,30.530001,0
2015-10-12,0.145572,0.154577,0.145572,0.150075,0.150075,7324093
2015-10-13,0.150075,0.150075,0.150075,0.150075,0.150075,0
2015-10-14,0.152326,0.154577,0.150075,0.151575,0.151575,3564672
2015-10-15,null,null,null,null,null,null
2015-10-16,null,null,null,null,null,null
2015-10-19,0.147823,0.147823,0.144822,0.144822,0.144822,1527280
2015-10-20,0.143321,0.144072,0.141820,0.143321,0.143321,921059
2015-10-21,0.143321,0.143321,0.138069,0.138819,0.138819,953389
2015-10-22,0.138819,0.138819,0.135817,0.137318,0.137318,334499
2015-10-23,null,null,null,null,null,null
2015-10-26,0.142571,0.143321,0.138819,0.138819,0.138819,5257829
2015-10-27,0.138819,0.140320,0.137318,0.138819,0.138819,2707159
2015-10-28,0.138819,0.138819,0.136568,0.138069,0.138069,1439922
2015-10-29,0.139569,0.140320,0.138819,0.139569,0.139569,3260040
2015-10-30,null,null,null,null,null,null
2015-11-02,0.137318,0.138819,0.137318,0.138069,0.138069,600651
2015-11-03,0.138819,0.141820,0.138819,0.141070,0.141070,2837688
2015-11-04,0.142571,0.144822,0.141820,0.144072,0.144072,3213433
2015-11-05,0.144072,0.144072,0.141820,0.142571,0.142571,1097087
2015-11-06,null,null,null,null,null,null
2015-11-09,0.141070,0.141820,0.138069,0.139569,0.139569,1151036
2015-11-10,0.140320,0.140320,0.138819,0.139569,0.139569,347772
2015-11-11,0.139569,0.139569,0.137318,0.138069,0.138069,679526
2015-11-12,0.138069,0.138069,0.136568,0.137318,0.137318,625552
2015-11-13,null,null,null,null,null,null
2015-11-16,0.137318,0.137318,0.135817,0.135817,0.135817,42645
2015-11-17,0.137318,0.138069,0.135817,0.136568,0.136568,227855
2015-11-18,0.136568,0.136568,0.136568,0.136568,0.136568,0
2015-11-19,0.136568,0.136568,0.136568,0.136568,0.136568,0
2015-11-20,null,null,null,null,null,null
2015-11-23,0.129814,0.129814,0.126813,0.127563,0.127563,3073990
2015-11-24,0.127563,0.128314,0.127563,0.127563,0.127563,2164482
2015-11-25,0.127563,0.127563,0.123811,0.126063,0.126063,1875218
2015-11-27,null,null,null,null,null,null
2015-11-30,0.118559,0.120060,0.117058,0.119309,0.119309,2918099
2015-12-01,0.121560,0.127563,0.120810,0.125312,0.125312,3365526
2015-12-02,null,null,null,null,null,null
2015-12-03,0.125312,0.125312,0.125312,0.125312,0.125312,0
2015-12-04,null,null,null,null,null,null
2015-12-07,0.125312,0.125312,0.123061,0.123811,0.123811,1182022
2015-12-08,0.120060,0.122311,0.120060,0.120810,0.120810,1373939
2015-12-09,0.121560,0.124562,0.121560,0.123811,0.123811,2504487
2015-12-10,0.123061,0.123061,0.121560,0.121560,0.121560,439809
2015-12-11,null,null,null,null,null,null
2015-12-14,0.117058,0.118559,0.116308,0.117058,0.117058,508828
2015-12-15,0.117808,0.118559,0.117058,0.117808,0.117808,757514
2015-12-16,0.118559,0.120060,0.118559,0.119309,0.119309,453422
2015-12-17,0.119309,0.123061,0.119309,0.122311,0.122311,2080538
2015-12-18,null,null,null,null,null,null
2015-12-21,0.122311,0.125312,0.122311,0.123811,0.123811,4947483
2015-12-22,0.125312,0.126813,0.125312,0.126063,0.126063,1386432
